EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Incident,Technology,Fire,Non-Residential,Ottawa ON and Hull QC,4/26/1900 0:00,7,0,15000,,,4/26/1900 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Grand Forks BC,1/1/1901 0:00,64,0,0,,,1/1/1901 0:00,,,,,,,,0,0
Incident,Technology,Infrastructure failure,Manufacturing / Industry,Wellington BC,1/1/1901 0:00,16,0,0,,,1/1/1901 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Cranberry BC,1/1/1902 0:00,32,0,0,,,1/1/1902 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,3/1/1902 0:00,2,3,0,,,3/1/1902 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Fernie BC,5/22/1902 0:00,125,0,0,,,5/22/1902 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Grand Forks BC,1/1/1903 0:00,16,0,0,,,1/1/1903 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,Frank AB,4/29/1903 0:00,70,,0,,,4/29/1903 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Carbonado BC,1/1/1904 0:00,14,0,0,,,1/1/1904 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton AB,9/1/1992 0:00,0,0,0,22522000,1608714.3,9/1/1992 0:00,,,14434443,,,8087557,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/17/1995 0:00,0,0,0,74559612,5106822.7,7/17/1995 0:00,,,18858612,,,55701000,,0,0
Disaster,Natural,Geological,Landslide,Upper Arrow Lake BC,2/28/1903 0:00,0,0,0,,,2/28/1903 0:00,,,,,,,,0,0
Incident,Technology,Fire,Non-Residential,Toronto ON,4/19/1904 0:00,0,0,0,,,4/19/1904 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Red River MB,4/24/1904 0:00,0,0,0,,,4/24/1904 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Nova Scotia,2/15/1905 0:00,0,0,0,,,2/17/1905 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,Spences Bridge BC,8/13/1905 0:00,15,0,0,,,8/13/1905 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Marine,Vancouver Island (BC),1/1/1906 0:00,126,0,0,,,1/1/1906 0:00,,,,,,,,0,0
Incident,Technology,Infrastructure failure,Transportation,Quebec City QC,8/29/1907 0:00,75,0,0,,,8/29/1907 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,Notre-Dame-de-la-Salette QC,4/26/1908 0:00,33,0,0,,,4/26/1908 0:00,,,,,,,,0,0
Incident,Technology,Fire,Residential,Fernie BC,8/1/1908 0:00,100,0,6000,,,8/3/1908 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Chester NB,1/4/1909 0:00,1,0,0,,,1/4/1909 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,Burnaby and New Westminster BC,11/28/1909 0:00,22,15,0,,,11/28/1909 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1910 0:00,0,0,0,0,0,1/1/1910 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Rail,Spanish River ON,1/21/1910 0:00,63,20,0,,,1/21/1910 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Rogers Pass BC,3/5/1910 0:00,62,0,0,,,3/5/1910 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,St-Alphonse-de-Bagotville QC,4/15/1910 0:00,4,0,0,,,4/15/1910 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,Coucoucache QC,4/18/1910 0:00,6,0,0,,,4/18/1910 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Cochrane ON,7/11/1911 0:00,73,0,200,,,7/11/1911 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Regina SK,6/30/1912 0:00,28,100,2500,,,6/30/1912 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Heat Event,Eastern Canada,7/8/1912 0:00,3,0,0,,,7/10/1912 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lakes Huron ... Erie and Ontario,11/7/1913 0:00,270,0,0,,,11/13/1913 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Newfoundland coast,1/1/1914 0:00,173,0,0,,,1/1/1914 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1914 0:00,0,0,0,0,0,1/1/1914 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Labrador,4/1/1914 0:00,77,0,0,,,4/1/1914 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Marine,St. Lawrence River QC,5/28/1914 0:00,1024,0,0,,,5/28/1914 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Hillcrest AB,6/19/1914 0:00,189,48,0,,,6/19/1914 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,North Saskatchewan River AB and SK,1/1/1915 0:00,0,0,2000,,,1/1/1915 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Nanaimo BC,1/1/1915 0:00,22,0,0,,,1/1/1915 0:00,,,,,,,,0,0
Incident,Technology,Infrastructure failure,Manufacturing / Industry,Wellington BC,2/1/1915 0:00,19,0,0,,,2/1/1915 0:00,,,,,,,,0,0
Disaster,Natural,Geological,Landslide,Cooper Mine ... Jane Camp BC,3/22/1915 0:00,56,22,0,,,3/22/1915 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Northeastern New Brunswick,7/8/1915 0:00,0,0,0,,,7/9/1915 0:00,,,,,,,,0,0
Incident,Technology,Fire,Residential,Ottawa ON,2/3/1916 0:00,7,0,0,,,2/3/1916 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,4/24/1916 0:00,0,0,0,,,4/24/1916 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Cochrane and Matheson ON,7/29/1916 0:00,233,0,8000,,,7/29/1916 0:00,,,,,,,,0,0
Incident,Technology,Infrastructure failure,Transportation,Quebec City QC,9/11/1916 0:00,13,0,0,,,9/11/1916 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Fernie BC,1/1/1917 0:00,34,0,0,,,1/1/1917 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1917 0:00,0,0,0,0,0,1/1/1917 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,New Waterford NS,7/25/1917 0:00,65,0,0,,,7/25/1917 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,10/28/1917 0:00,0,0,0,,,11/19/1917 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Marine,Halifax and Dartmouth NS,12/6/1917 0:00,1963,9000,6000,,,12/6/1917 0:00,,,,,,,,0,0
Disaster,Natural,Biological,Epidemic,Across Canada,1/1/1918 0:00,50000,2000000,0,,,1/1/1925 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1918 0:00,0,0,0,0,0,12/31/1918 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Pictou County NS,1/23/1918 0:00,88,11,0,,,1/23/1918 0:00,,,,,,,,0,0
Incident,Technology,Fire,Non-Residential,Trenton ON,10/12/1918 0:00,0,0,0,,,10/12/1918 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Marine,British Columbia ... off coast,10/23/1918 0:00,343,0,0,,,10/23/1918 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1919 0:00,0,0,0,0,0,12/31/1919 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1920 0:00,0,0,0,0,0,12/31/1920 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern Ontario,3/17/1920 0:00,0,0,0,,,3/21/1920 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Southeastern Saskatchewan,7/22/1920 0:00,4,13,,,,7/22/1920 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Icelandic River and Fisher River MB,4/1/1986 0:00,0,0,148,2893389,264639.2,6/30/1986 0:00,908395,1984994,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River ... between Simonds and Woodstock NB,4/1/1986 0:00,0,0,0,,,4/4/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,5/29/1986 0:00,0,0,0,45473000,4159115.9,5/29/1986 0:00,0,0,,,,45473000,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Canning NS,5/30/1986 0:00,0,0,500,,,5/30/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Waswanipi reserve QC,6/2/1986 0:00,0,0,500,,,6/2/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Alberta,5/14/1986 0:00,0,0,0,,,5/15/1986 0:00,0,0,,,,,,18270270,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Grand Falls NL,5/15/1986 0:00,0,0,1000,,,5/16/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Upper Gagetown and Burton NB,5/15/1986 0:00,0,0,1000,,,5/16/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lake St. Clair ON,4/4/1987 0:00,0,0,50,,,4/4/1987 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Saskatchewan and Alberta,7/16/1986 0:00,1,0,0,17889807,1636262.8,7/24/1986 0:00,9484477,8405330,,,,,,0,0
Incident,Technology,Fire,Residential,Montreal and Westmount QC,10/26/1986 0:00,0,0,0,,,10/26/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Winnipeg MB,11/7/1986 0:00,2,0,0,,,11/7/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,5/29/1987 0:00,0,0,0,24891000,2180233.6,5/29/1987 0:00,0,0,,,,24891000,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Winnipeg MB,7/6/1987 0:00,0,0,0,,,7/6/1987 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,7/14/1987 0:00,2,0,0,64216681,5624818.8,7/14/1987 0:00,6473041,13065640,,,,44678000,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Emerson MB,10/1/1987 0:00,0,0,300,,,10/1/1987 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Goulais River ON,1/1/1988 0:00,0,0,0,,,1/1/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Edmonton AB,7/31/1987 0:00,27,600,1700,181125959,15865047.5,7/31/1987 0:00,19948463,12800496,,,,148377000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Northern British Columbia,1/1/1988 0:00,0,0,0,,,1/1/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Whitedog Lake ON,1/1/1988 0:00,0,0,500,,,1/1/1988 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,Come by Chance NL,3/7/1988 0:00,0,0,0,,,3/7/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Duck Mountain and Swan River MB,4/1/1988 0:00,0,0,0,2323137,195770,4/1/1988 0:00,619569,1703568,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,Saint-Romuald QC,5/8/1988 0:00,0,0,0,,,5/8/1988 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Linton QC,5/10/1988 0:00,0,0,0,,,5/10/1988 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Sarnia ON,5/24/1988 0:00,0,0,0,,,5/24/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lethbridge ... Taber ... Irma and Wainwright AB,6/4/1988 0:00,0,0,0,,,6/11/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Louiseville ... Yamachiche and St.-Justin Region of Trois-Rivi̬res QC,6/20/1988 0:00,0,0,0,,,6/20/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Central and Southern Alberta,6/28/1988 0:00,0,0,0,,,6/29/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Norman Wells NT,6/29/1988 0:00,0,0,0,,,6/29/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Heat Event,Ontario and Manitoba,7/5/1988 0:00,14,0,0,,,7/11/1988 0:00,0,0,,,,,,128169014,0
Incident,Technology,Hazardous Chemicals,Fire,Courtland ON,12/17/1988 0:00,0,0,500,,,12/17/1988 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake region AB,7/5/1988 0:00,0,0,2800,35296621,2974434.4,7/8/1988 0:00,7787911,6008710,,,,21500000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,8/16/1988 0:00,0,0,0,39827872,3356281.3,8/16/1988 0:00,156086,2544786,,,,37127000,,0,0
Disaster,Natural,Geological,Earthquake,Saguenay region QC,11/25/1988 0:00,0,0,0,37970666,3199775.2,11/25/1988 0:00,20891999,17078667,,,,,,0,6
Incident,Technology,Hazardous Chemicals,Fire,Saint-Basile-le-Grand QC,8/23/1988 0:00,0,0,5000,26931008,2269467,8/23/1988 0:00,11897256,15033752,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1989 0:00,0,0,0,0,0,1/1/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Dundas ON,1/1/1989 0:00,0,0,200,,,1/1/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Sarnia ON,1/1/1989 0:00,0,0,250,,,1/1/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Albany and Attawapiskat River ON,1/1/1989 0:00,0,0,1000,,,1/1/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Niagara Falls ON,1/1/1989 0:00,0,0,100,,,1/1/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Cold Event,Yukon to Ontario,1/30/1989 0:00,13,100,0,,,1/30/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Transportation accident,Air,Dryden ON,3/10/1989 0:00,24,45,0,,,3/10/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Montmartre SK,7/1/1989 0:00,0,0,0,,,7/1/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Liard River NT,5/1/1989 0:00,0,0,125,1094778,87816.4,5/9/1989 0:00,852700,242078,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Manitoba,5/11/1989 0:00,0,0,25000,18489862,1483144,9/20/1989 0:00,14174906,4314956,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Radisson QC,7/22/1989 0:00,0,0,300,,,7/22/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,9/10/1989 0:00,1,0,0,,,9/10/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Vehicle Release,Ottawa ON,9/12/1989 0:00,1,0,0,,,9/12/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Vehicle Release,Saint-Jacques QC,9/29/1989 0:00,1,1,0,,,9/29/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Vehicle Release,Sudbury ON,10/2/1989 0:00,2,1,0,,,10/2/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,11/8/1989 0:00,0,0,28,3146918,252426.6,11/12/1989 0:00,54716,3092202,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gulf of St. Lawrence QC,12/7/1989 0:00,39,0,0,,,12/7/1989 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Saint-L̩onard d'Aston QC,12/12/1989 0:00,0,0,840,,,12/12/1989 0:00,0,0,,,,,,0,0
Disaster,Natural,Geological,Earthquake,Ungava Peninsula QC,12/25/1989 0:00,0,0,0,,,12/25/1989 0:00,0,0,,,,,,0,6
Disaster,Natural,Meteorological - Hydrological,Flood,Newfoundland,12/9/1990 0:00,0,0,0,2327777,178146.2,12/9/1990 0:00,1029958,1297819,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1990 0:00,0,0,0,581891545,44532516.2,1/1/1990 0:00,,,204155713,,377735832,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/9/1990 0:00,0,0,0,19295404,1476689.1,7/9/1990 0:00,,,3016404,,,16279000,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Old Crow YT,7/20/1990 0:00,0,0,210,7925848,606570,7/20/1990 0:00,,,7591444,334404,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Harrow ON,7/23/1990 0:00,0,0,0,,,7/23/1990 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,5/28/2010 0:00,0,0,0,7731772,398202.8,5/30/2010 0:00,6021772,,1710000,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Cold Event,British Columbia to Ontario,12/18/1989 0:00,7,0,0,536488,43033.8,1/17/1990 0:00,,,536488,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Banff AB,2/11/1990 0:00,4,0,0,,,2/11/1990 0:00,0,0,,,,,,0,0
Incident,Conflict,Arson,Non-Residential,Hagersville ON,2/12/1990 0:00,0,0,1700,,,2/28/1990 0:00,,,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,Vancouver Harbour BC,2/23/1990 0:00,0,0,0,,,2/23/1990 0:00,,,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,La Baie QC,3/19/1990 0:00,2,12,0,,,3/19/1990 0:00,,,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Sainte-Anne des Plaines QC,4/23/1990 0:00,0,0,0,,,4/23/1990 0:00,,0,0,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Sarnia ON,3/27/1991 0:00,0,0,0,28310657,2051496.9,3/27/1991 0:00,,0,0,,,28310657,,1560000,0
Incident,Technology,Hazardous Chemicals,Fire,St.-Amable QC,5/16/1990 0:00,0,0,150,,,5/19/1990 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Western Alberta,5/25/1990 0:00,1,0,221,22147336,1694949.2,7/4/1990 0:00,8229503,6395393,7522440,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Woodstock NB,8/1/1990 0:00,0,0,0,1666667,127551,8/1/1990 0:00,,,1666667,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Northumberland Strait (NS and PE),8/1/1990 0:00,6,0,0,4427167,338813.8,8/1/1990 0:00,,,,,4427167,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Southern Ontario,8/29/1990 0:00,0,6,0,792167,60625,8/29/1990 0:00,,,511000,281167,,,,0,0
Disaster,Natural,Geological,Landslide,Joe Rich and Southern British Columbia,6/12/1990 0:00,7,0,0,18208847,1393534.2,6/12/1990 0:00,4355578,5654135,8199134,,,,,0,0
Incident,Conflict,Civil Incident,Disturbance / Demonstrations,Oka QC,7/11/1990 0:00,1,0,10000,,,9/26/1990 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,11/8/1990 0:00,0,0,309,29426861,2252055.7,11/13/1990 0:00,7343629,7053719,15029513,,,,,412941,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Madeleine Islands QC,12/16/1990 0:00,8,2,0,397070,30388,12/16/1990 0:00,,,,,397070,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Alberta and Saskatchewan,6/17/2010 0:00,0,0,2065,1031670000,53133218.9,6/17/2010 0:00,75320000,,206350000,,750000000,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1991 0:00,0,0,0,146557019,10620073.8,1/1/1991 0:00,,,115360,,146441659,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Cochrane ON,1/11/1991 0:00,0,0,0,,,1/11/1991 0:00,,0,0,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Bugaboo Glacier Provincial Park BC,3/12/1991 0:00,9,0,0,,,3/12/1991 0:00,,0,0,,,,,0,0
Disaster,Natural,Geological,Landslide,Notre-Dame de Pierreville QC,4/1/1991 0:00,0,0,0,304756,22083.8,4/1/1991 0:00,,,304756,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Chaudi̬re River QC,4/7/1991 0:00,0,0,1000,3682004,266811.9,4/8/1991 0:00,,,3682004,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Niverville MB,5/1/1991 0:00,0,0,1500,,,5/1/1991 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Old Crow YT,5/8/1991 0:00,0,0,0,546692,39615.4,5/9/1991 0:00,518222,28470,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Betsiamites ... Ragueneau et Baie-Comeau QC,6/29/1991 0:00,0,0,4035,,,6/29/1991 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Red Deer AB,7/3/1991 0:00,0,0,0,40387745,2926648.2,7/3/1991 0:00,,,9280084,,,31107661,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,St. Lazare MB,7/9/1991 0:00,0,0,400,,,7/10/1991 0:00,0,0,,,,,,0,0
Incident,Technology,Transportation accident,Air,Saudi Arabia,7/11/1991 0:00,261,0,0,0,0,7/11/1991 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Sarnia ON,7/22/1991 0:00,0,0,5000,,,7/22/1991 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,Off Cape Beale BC,7/22/1991 0:00,1,0,0,,,7/22/1991 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Kinsella AB,8/5/1991 0:00,4,0,0,,,8/5/1991 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Southern New Brunswick,8/19/1991 0:00,2,0,0,7021214,508783.6,8/19/1991 0:00,,,,,7021214,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Maskinong̩ QC,8/27/1991 0:00,0,15,0,52603727,3811864.3,8/27/1991 0:00,,,2206439,29751766,,20645522,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,8/29/1991 0:00,0,0,0,17300120,1253631.9,9/1/1991 0:00,1002312,3934593,12363215,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,9/7/1991 0:00,0,0,0,884595372,64101113.9,9/7/1991 0:00,,,9289467,496865521,,378440384,,0,0
Incident,Technology,Fire,Residential,Jarvis ON,9/26/1991 0:00,0,1,1300,,,9/26/1991 0:00,0,0,,,,,,0,0
Incident,Technology,Transportation accident,Air,Near the North Pole NU,10/1/1991 0:00,18,0,0,,,10/1/1991 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Canso NS,10/8/1991 0:00,0,0,0,,,10/8/1991 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Vernon BC,10/16/1991 0:00,0,0,0,4396737,318604.1,10/16/1991 0:00,0,0,,,,4396737,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Maritime Provinces,10/25/1991 0:00,0,0,0,0,0,11/3/1991 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,10/8/1991 0:00,,,,,,10/14/1991 0:00,,,,,,,,4150761,0
Incident,Technology,Hazardous Chemicals,Fire,Grand Coulee SK,11/20/1991 0:00,0,0,200,,,11/20/1991 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Central Ontario,11/30/1991 0:00,0,0,0,5982309,433500.7,11/30/1991 0:00,0,0,,,,5982309,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,Haines AB,12/6/1991 0:00,0,0,170,,,12/6/1991 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1992 0:00,0,0,0,580597523,41471251.6,1/1/1992 0:00,,,135289,,580462234,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lethbridge AB,1/1/1992 0:00,0,0,0,219277,15662.6,1/1/1992 0:00,,,219277,,,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Corunna ON,1/21/1992 0:00,0,0,0,,,1/21/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Maritime Provinces,2/1/1992 0:00,0,0,0,0,0,2/4/1992 0:00,0,0,,,,,,0,0
Incident,Technology,Fire,Residential,Montr̩al QC,2/16/1992 0:00,0,0,0,,,2/16/1992 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton AB,8/28/1992 0:00,0,0,0,20170168,1440726.3,8/28/1992 0:00,,,14434443,,,5735725,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Elmira ON,8/28/1992 0:00,0,0,0,4738539,338467.1,8/28/1992 0:00,0,0,,,,4738539,,0,0
